obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temp,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('118',)",3771301810,14,3.484009981,3779218459,3779218533,3771301810,0,internal_timestamp,71.79699707,1562313010,33.89550018,0,7.585599899,1026.798921,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('119',)",3771301810,14,3.484009981,3779218459,3779218533,3771301810,0,internal_timestamp,71.80000305,1562313010,33.89550018,0,7.585599899,1026.798935,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('120',)",3771301810,14,3.484019995,3779218459,3779218533,3771301810,0,internal_timestamp,71.80000305,1562313010,33.89559937,0,7.585599899,1026.799013,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('121',)",3771301810,14,3.484030008,3779218459,3779218533,3771301810,0,internal_timestamp,71.80000305,1562313010,33.89569855,0,7.585700035,1026.799076,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('122',)",3771301810,14,3.484030008,3779218459,3779218533,3771301810,0,internal_timestamp,71.79699707,1562313010,33.89569855,0,7.585700035,1026.799062,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('123',)",3771301810,14,3.484030008,3779218459,3779218533,3771301810,0,internal_timestamp,71.79399872,1562313010,33.89569855,0,7.585700035,1026.799048,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('124',)",3771301810,14,3.484030008,3779218459,3779218533,3771301810,0,internal_timestamp,71.78900146,1562313010,33.89559937,0,7.585700035,1026.798948,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('125',)",3771301810,14,3.484030008,3779218459,3779218533,3771301810,0,internal_timestamp,71.79399872,1562313010,33.89559937,0,7.585800171,1026.798956,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('126',)",3771301811,14,3.484030008,3779218459,3779218533,3771301811,0,internal_timestamp,71.79000092,1562313011,33.89559937,0,7.585800171,1026.798938,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('127',)",3771301811,14,3.484030008,3779218459,3779218533,3771301811,0,internal_timestamp,71.78600311,1562313011,33.89559937,0,7.585800171,1026.798919,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('128',)",3771301811,14,3.484040022,3779218459,3779218533,3771301811,0,internal_timestamp,71.77999878,1562313011,33.89569855,0,7.585800171,1026.79897,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('129',)",3771301811,14,3.484040022,3779218459,3779218533,3771301811,0,internal_timestamp,71.77899933,1562313011,33.89580154,0,7.585700035,1026.79906,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('130',)",3771301811,14,3.484050035,3779218459,3779218533,3771301811,0,internal_timestamp,71.77899933,1562313011,33.89590073,0,7.585700035,1026.799138,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('131',)",3771301811,14,3.484040022,3779218459,3779218533,3771301811,0,internal_timestamp,71.77700043,1562313011,33.89590073,0,7.585599899,1026.799144,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('132',)",3771301811,14,3.484040022,3779218459,3779218533,3771301811,0,internal_timestamp,71.77700043,1562313011,33.89580154,0,7.585599899,1026.799066,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('133',)",3771301811,14,3.484030008,3779218459,3779218533,3771301811,0,internal_timestamp,71.77300262,1562313011,33.89569855,0,7.585700035,1026.798952,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('134',)",3771301811,14,3.484019995,3779218459,3779218533,3771301811,0,internal_timestamp,71.77400208,1562313011,33.89550018,0,7.585700035,1026.798801,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('135',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.77100372,1562313011,33.89550018,0,7.585700035,1026.798787,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('136',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.76799774,1562313011,33.89559937,0,7.585599899,1026.798866,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('137',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.76499939,1562313011,33.89559937,0,7.585599899,1026.798852,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('138',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.76200104,1562313011,33.89559937,0,7.585599899,1026.798838,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('139',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.76100159,1562313011,33.89559937,0,7.585599899,1026.798833,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('140',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.76100159,1562313011,33.89559937,0,7.585599899,1026.798833,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('141',)",3771301811,14,3.484009981,3779218459,3779218533,3771301811,0,internal_timestamp,71.75800323,1562313011,33.89550018,0,7.585599899,1026.798742,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('142',)",3771301812,14,3.484009981,3779218459,3779218533,3771301812,0,internal_timestamp,71.75299835,1562313012,33.89550018,0,7.585599899,1026.798719,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('143',)",3771301812,14,3.484009981,3779218459,3779218533,3771301812,0,internal_timestamp,71.74900055,1562313012,33.89550018,0,7.585599899,1026.7987,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('144',)",3771301812,14,3.484009981,3779218459,3779218533,3771301812,0,internal_timestamp,71.7460022,1562313012,33.89550018,0,7.585599899,1026.798687,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('145',)",3771301812,14,3.484019995,3779218459,3779218533,3771301812,0,internal_timestamp,71.74099731,1562313012,33.89559937,0,7.585700035,1026.798727,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('146',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.73899841,1562313012,33.89569855,0,7.585700035,1026.798796,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('147',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.73500061,1562313012,33.89569855,0,7.585700035,1026.798777,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('148',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.73000336,1562313012,33.89569855,0,7.585700035,1026.798754,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('149',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.72399902,1562313012,33.89580154,0,7.585700035,1026.798808,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('150',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.72100067,1562313012,33.89580154,0,7.585700035,1026.798794,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('151',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.71700287,1562313012,33.89569855,0,7.585700035,1026.798695,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('152',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.71299744,1562313012,33.89569855,0,7.585800171,1026.798662,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('153',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.70400238,1562313012,33.89569855,0,7.585800171,1026.798621,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('154',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.6989975,1562313012,33.89569855,0,7.585700035,1026.798612,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('155',)",3771301812,14,3.484030008,3779218459,3779218533,3771301812,0,internal_timestamp,71.69400024,1562313012,33.89569855,0,7.585700035,1026.798589,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('156',)",3771301812,14,3.484019995,3779218459,3779218533,3771301812,0,internal_timestamp,71.68900299,1562313012,33.89559937,0,7.585599899,1026.798503,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('157',)",3771301812,14,3.483999968,3779218459,3779218533,3771301812,0,internal_timestamp,71.68299866,1562313012,33.89550018,0,7.585599899,1026.798397,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('158',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.67500305,1562313013,33.89550018,0,7.585599899,1026.79836,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('159',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.66999817,1562313013,33.89550018,0,7.585599899,1026.798337,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('160',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.66000366,1562313013,33.89550018,0,7.585599899,1026.798292,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('161',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.65100098,1562313013,33.89550018,0,7.585599899,1026.79825,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('162',)",3771301813,14,3.483989954,3779218459,3779218533,3771301813,0,internal_timestamp,71.64499664,1562313013,33.895401,0,7.585599899,1026.798145,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('163',)",3771301813,14,3.483989954,3779218459,3779218533,3771301813,0,internal_timestamp,71.63400269,1562313013,33.895401,0,7.585599899,1026.798094,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('164',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.6289978,1562313013,33.89550018,0,7.585599899,1026.798149,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('165',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.6210022,1562313013,33.89550018,0,7.585599899,1026.798112,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('166',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.61199951,1562313013,33.89550018,0,7.585599899,1026.798071,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('167',)",3771301813,14,3.484009981,3779218459,3779218533,3771301813,0,internal_timestamp,71.60299683,1562313013,33.89559937,0,7.585599899,1026.798108,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('168',)",3771301813,14,3.484009981,3779218459,3779218533,3771301813,0,internal_timestamp,71.59200287,1562313013,33.89569855,0,7.585499763,1026.798149,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('169',)",3771301813,14,3.484009981,3779218459,3779218533,3771301813,0,internal_timestamp,71.58200073,1562313013,33.89569855,0,7.585499763,1026.798103,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('170',)",3771301813,14,3.483999968,3779218459,3779218533,3771301813,0,internal_timestamp,71.57099915,1562313013,33.89559937,0,7.585499763,1026.797975,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('171',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.56400299,1562313014,33.89550018,0,7.585599899,1026.797851,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('172',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.55400085,1562313014,33.89550018,0,7.585599899,1026.797805,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('173',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.54299927,1562313014,33.895401,0,7.585700035,1026.797662,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('174',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.53299713,1562313014,33.89550018,0,7.585700035,1026.797694,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('175',)",3771301814,14,3.484009981,3779218459,3779218533,3771301814,0,internal_timestamp,71.52300262,1562313014,33.89559937,0,7.585599899,1026.79774,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('176',)",3771301814,14,3.484009981,3779218459,3779218533,3771301814,0,internal_timestamp,71.50900269,1562313014,33.89559937,0,7.585599899,1026.797676,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('177',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.49700165,1562313014,33.89559937,0,7.585599899,1026.797621,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('178',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.48799896,1562313014,33.89550018,0,7.585599899,1026.797501,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('179',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.47499847,1562313014,33.89550018,0,7.585599899,1026.797442,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('180',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.46299744,1562313014,33.89550018,0,7.585599899,1026.797387,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('181',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.45300293,1562313014,33.89559937,0,7.585599899,1026.797419,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('182',)",3771301814,14,3.484019995,3779218459,3779218533,3771301814,0,internal_timestamp,71.44000244,1562313014,33.89580154,0,7.585599899,1026.797518,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('183',)",3771301814,14,3.484009981,3779218459,3779218533,3771301814,0,internal_timestamp,71.42700195,1562313014,33.89569855,0,7.585599899,1026.797377,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('184',)",3771301814,14,3.484009981,3779218459,3779218533,3771301814,0,internal_timestamp,71.41600037,1562313014,33.89569855,0,7.585599899,1026.797326,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('185',)",3771301814,14,3.483999968,3779218459,3779218533,3771301814,0,internal_timestamp,71.40299988,1562313014,33.89559937,0,7.585599899,1026.797189,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('186',)",3771301814,14,3.483989954,3779218459,3779218533,3771301814,0,internal_timestamp,71.39199829,1562313014,33.89550018,0,7.585599899,1026.79706,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('187',)",3771301814,14,3.483989954,3779218459,3779218533,3771301814,0,internal_timestamp,71.37599945,1562313014,33.89550018,0,7.585599899,1026.796987,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('188',)",3771301814,14,3.483989954,3779218459,3779218533,3771301814,0,internal_timestamp,71.36499786,1562313014,33.89559937,0,7.585499763,1026.797029,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('189',)",3771301814,14,3.48397994,3779218459,3779218533,3771301814,0,internal_timestamp,71.35299683,1562313014,33.89559937,0,7.585499763,1026.796974,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('190',)",3771301815,14,3.48397994,3779218459,3779218533,3771301815,0,internal_timestamp,71.33799744,1562313015,33.89559937,0,7.585400105,1026.796919,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('191',)",3771301815,14,3.483969927,3779218459,3779218533,3771301815,0,internal_timestamp,71.32499695,1562313015,33.89559937,0,7.585299969,1026.796874,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('192',)",3771301815,14,3.48397994,3779218459,3779218533,3771301815,0,internal_timestamp,71.31099701,1562313015,33.89569855,0,7.585299969,1026.796887,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('193',)",3771301815,14,3.483989954,3779218459,3779218533,3771301815,0,internal_timestamp,71.2990036,1562313015,33.89580154,0,7.585299969,1026.796913,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('194',)",3771301815,14,3.483999968,3779218459,3779218533,3771301815,0,internal_timestamp,71.28600311,1562313015,33.89599991,0,7.585299969,1026.797009,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('195',)",3771301815,14,3.484009981,3779218459,3779218533,3771301815,0,internal_timestamp,71.27200317,1562313015,33.89599991,0,7.585299969,1026.796945,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('196',)",3771301815,14,3.483999968,3779218459,3779218533,3771301815,0,internal_timestamp,71.25700378,1562313015,33.89590073,0,7.585400105,1026.796784,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('197',)",3771301815,14,3.483989954,3779218459,3779218533,3771301815,0,internal_timestamp,71.24500275,1562313015,33.89569855,0,7.585499763,1026.796555,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('198',)",3771301815,14,3.48397994,3779218459,3779218533,3771301815,0,internal_timestamp,71.23100281,1562313015,33.89550018,0,7.585499763,1026.796335,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('199',)",3771301815,14,3.483969927,3779218459,3779218533,3771301815,0,internal_timestamp,71.21900177,1562313015,33.895401,0,7.585599899,1026.796188,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('200',)",3771301815,14,3.48397994,3779218459,3779218533,3771301815,0,internal_timestamp,71.20500183,1562313015,33.89550018,0,7.585599899,1026.796201,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('201',)",3771301815,14,3.483989954,3779218459,3779218533,3771301815,0,internal_timestamp,71.18800354,1562313015,33.89559937,0,7.585599899,1026.796201,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('202',)",3771301815,14,3.483999968,3779218459,3779218533,3771301815,0,internal_timestamp,71.17299652,1562313015,33.89559937,0,7.585700035,1026.796118,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('203',)",3771301815,14,3.484009981,3779218459,3779218533,3771301815,0,internal_timestamp,71.15899658,1562313015,33.89569855,0,7.585700035,1026.796131,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('204',)",3771301815,14,3.484009981,3779218459,3779218533,3771301815,0,internal_timestamp,71.14399719,1562313015,33.89569855,0,7.585700035,1026.796063,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('205',)",3771301815,14,3.484019995,3779218459,3779218533,3771301815,0,internal_timestamp,71.12799835,1562313015,33.89580154,0,7.585800171,1026.796055,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('206',)",3771301816,14,3.484030008,3779218459,3779218533,3771301816,0,internal_timestamp,71.11299896,1562313016,33.89580154,0,7.585800171,1026.795987,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('207',)",3771301816,14,3.484019995,3779218459,3779218533,3771301816,0,internal_timestamp,71.09999847,1562313016,33.89580154,0,7.585800171,1026.795927,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('208',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,71.08399963,1562313016,33.89559937,0,7.58589983,1026.79568,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('209',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,71.06999969,1562313016,33.89559937,0,7.58589983,1026.795616,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('210',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,71.05200195,1562313016,33.89550018,0,7.58589983,1026.795455,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('211',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,71.04100037,1562313016,33.89550018,0,7.585999966,1026.79539,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('212',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,71.02400208,1562313016,33.89550018,0,7.585999966,1026.795312,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('213',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,71.01000214,1562313016,33.89550018,0,7.585999966,1026.795248,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('214',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,70.9940033,1562313016,33.89559937,0,7.58589983,1026.795267,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('215',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,70.97599792,1562313016,33.89569855,0,7.58589983,1026.795262,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('216',)",3771301816,14,3.484019995,3779218459,3779218533,3771301816,0,internal_timestamp,70.96299744,1562313016,33.89580154,0,7.585800171,1026.795298,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('217',)",3771301816,14,3.484019995,3779218459,3779218533,3771301816,0,internal_timestamp,70.9489975,1562313016,33.89580154,0,7.585800171,1026.795233,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('218',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,70.9280014,1562313016,33.89590073,0,7.585700035,1026.795229,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('219',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,70.91799927,1562313016,33.89590073,0,7.585700035,1026.795183,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('220',)",3771301816,14,3.484009981,3779218459,3779218533,3771301816,0,internal_timestamp,70.90000153,1562313016,33.89590073,0,7.585599899,1026.795115,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
