obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temp,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('5450',)",3696393684,5,3.637779951,3742011295,3742011296,3696393684,0,internal_timestamp,42.26399994,1487404884,32.60760117,0,10.69130039,1025.162743,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5451',)",3696393684,5,3.637789965,3742011295,3742011296,3696393684,0,internal_timestamp,42.23899841,1487404884,32.60770035,0,10.69130039,1025.162707,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5452',)",3696393684,5,3.637779951,3742011295,3742011296,3696393684,0,internal_timestamp,42.21500015,1487404884,32.60760117,0,10.69130039,1025.162521,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5453',)",3696393684,5,3.637779951,3742011295,3742011296,3696393684,0,internal_timestamp,42.18799973,1487404884,32.60770035,0,10.69130039,1025.162476,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5454',)",3696393685,5,3.637789965,3742011295,3742011296,3696393685,0,internal_timestamp,42.16199875,1487404885,32.60770035,0,10.69130039,1025.162358,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5455',)",3696393685,5,3.637779951,3742011295,3742011296,3696393685,0,internal_timestamp,42.14099884,1487404885,32.60770035,1,10.69130039,1025.162263,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5456',)",3696393685,5,3.637779951,3742011295,3742011296,3696393685,0,internal_timestamp,42.11500168,1487404885,32.60779953,0,10.69120026,1025.16224,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5457',)",3696393685,5,3.637779951,3742011295,3742011296,3696393685,0,internal_timestamp,42.0890007,1487404885,32.60779953,0,10.69120026,1025.162122,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5458',)",3696393685,5,3.637779951,3742011295,3742011296,3696393685,0,internal_timestamp,42.06100082,1487404885,32.60779953,0,10.69120026,1025.161995,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5459',)",3696393685,5,3.637769938,3742011295,3742011296,3696393685,0,internal_timestamp,42.04000092,1487404885,32.60770035,0,10.69120026,1025.161823,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5460',)",3696393685,5,3.637769938,3742011295,3742011296,3696393685,0,internal_timestamp,42.01200104,1487404885,32.60770035,0,10.69120026,1025.161696,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5461',)",3696393685,5,3.637759924,3742011295,3742011296,3696393685,0,internal_timestamp,41.98699951,1487404885,32.60760117,0,10.69130039,1025.161488,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5462',)",3696393685,5,3.637759924,3742011295,3742011296,3696393685,0,internal_timestamp,41.9640007,1487404885,32.60760117,0,10.69130039,1025.161384,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5463',)",3696393685,5,3.637759924,3742011295,3742011296,3696393685,0,internal_timestamp,41.94100189,1487404885,32.60760117,0,10.69130039,1025.16128,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5464',)",3696393685,5,3.637759924,3742011295,3742011296,3696393685,0,internal_timestamp,41.91699982,1487404885,32.60760117,0,10.69130039,1025.161171,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5465',)",3696393685,5,3.63774991,3742011295,3742011296,3696393685,0,internal_timestamp,41.89300156,1487404885,32.60749817,0,10.69130039,1025.160982,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5466',)",3696393685,5,3.637739897,3742011295,3742011296,3696393685,0,internal_timestamp,41.86399841,1487404885,32.6072998,0,10.69139957,1025.160679,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5467',)",3696393685,5,3.637729883,3742011295,3742011296,3696393685,0,internal_timestamp,41.8390007,1487404885,32.60710144,0,10.69149971,1025.160394,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5468',)",3696393685,5,3.637710094,3742011295,3742011296,3696393685,0,internal_timestamp,41.81499863,1487404885,32.60689926,0,10.69149971,1025.160128,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5469',)",3696393685,5,3.637690067,3742011295,3742011296,3696393685,0,internal_timestamp,41.79100037,1487404885,32.60660172,0,10.69159985,1025.15977,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5470',)",3696393686,5,3.637650013,3742011295,3742011296,3696393686,0,internal_timestamp,41.76499939,1487404886,32.60620117,0,10.69169998,1025.159323,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5471',)",3696393686,5,3.637609959,3742011295,3742011296,3696393686,0,internal_timestamp,41.73899841,1487404886,32.60559845,0,10.69190025,1025.158701,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5472',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.7159996,1487404886,32.60520172,0,10.69209957,1025.158254,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5473',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.69100189,1487404886,32.60499954,0,10.69219971,1025.157966,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5474',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.66799927,1487404886,32.60499954,0,10.69229984,1025.157844,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5475',)",3696393686,5,3.637599945,3742011295,3742011296,3696393686,0,internal_timestamp,41.64300156,1487404886,32.60509872,0,10.69239998,1025.157791,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5476',)",3696393686,5,3.637599945,3742011295,3742011296,3696393686,0,internal_timestamp,41.61899948,1487404886,32.60509872,0,10.69239998,1025.157682,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5477',)",3696393686,5,3.637599945,3742011295,3742011296,3696393686,0,internal_timestamp,41.59799957,1487404886,32.60499954,0,10.69250011,1025.157492,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5478',)",3696393686,5,3.637589931,3742011295,3742011296,3696393686,0,internal_timestamp,41.57099915,1487404886,32.60499954,0,10.69250011,1025.15737,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5479',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.54700089,1487404886,32.60490036,0,10.69250011,1025.157184,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5480',)",3696393686,5,3.637569904,3742011295,3742011296,3696393686,0,internal_timestamp,41.52500153,1487404886,32.60480118,0,10.69250011,1025.157007,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5481',)",3696393686,5,3.637569904,3742011295,3742011296,3696393686,0,internal_timestamp,41.50400162,1487404886,32.60480118,0,10.69250011,1025.156912,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5482',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.47800064,1487404886,32.60480118,0,10.69250011,1025.156794,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5483',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.45299912,1487404886,32.60490036,0,10.69250011,1025.156758,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5484',)",3696393686,5,3.637579918,3742011295,3742011296,3696393686,0,internal_timestamp,41.4280014,1487404886,32.60490036,0,10.69250011,1025.156645,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5485',)",3696393687,5,3.637569904,3742011295,3742011296,3696393687,0,internal_timestamp,41.40299988,1487404887,32.60480118,1,10.69260025,1025.156437,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5486',)",3696393687,5,3.637550116,3742011295,3742011296,3696393687,0,internal_timestamp,41.38199997,1487404887,32.60449982,0,10.69260025,1025.156107,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5487',)",3696393687,5,3.637530088,3742011295,3742011296,3696393687,0,internal_timestamp,41.35599899,1487404887,32.60430145,0,10.69270039,1025.155817,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5488',)",3696393687,5,3.637520075,3742011295,3742011296,3696393687,0,internal_timestamp,41.33399963,1487404887,32.60409927,0,10.69279957,1025.155543,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5489',)",3696393687,5,3.637510061,3742011295,3742011296,3696393687,0,internal_timestamp,41.30699921,1487404887,32.60400009,0,10.69279957,1025.155344,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5490',)",3696393687,5,3.637520075,3742011295,3742011296,3696393687,0,internal_timestamp,41.28499985,1487404887,32.60409927,0,10.6928997,1025.155304,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5491',)",3696393687,5,3.637530088,3742011295,3742011296,3696393687,0,internal_timestamp,41.26200104,1487404887,32.60409927,0,10.6928997,1025.1552,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5492',)",3696393687,5,3.637530088,3742011295,3742011296,3696393687,0,internal_timestamp,41.23699951,1487404887,32.60409927,0,10.6928997,1025.155086,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5493',)",3696393687,5,3.637520075,3742011295,3742011296,3696393687,0,internal_timestamp,41.2159996,1487404887,32.60409927,0,10.69279957,1025.155009,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5494',)",3696393687,5,3.637510061,3742011295,3742011296,3696393687,0,internal_timestamp,41.19100189,1487404887,32.60409927,0,10.69279957,1025.154895,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5495',)",3696393687,5,3.637500048,3742011295,3742011296,3696393687,0,internal_timestamp,41.16899872,1487404887,32.60400009,0,10.69279957,1025.154718,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5496',)",3696393687,5,3.637500048,3742011295,3742011296,3696393687,0,internal_timestamp,41.14400101,1487404887,32.60400009,0,10.69279957,1025.154605,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5497',)",3696393687,5,3.637500048,3742011295,3742011296,3696393687,0,internal_timestamp,41.11600113,1487404887,32.60390091,0,10.69279957,1025.154401,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5498',)",3696393687,5,3.637480021,3742011295,3742011296,3696393687,0,internal_timestamp,41.09199905,1487404887,32.60380173,0,10.6928997,1025.154198,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5499',)",3696393687,5,3.637470007,3742011295,3742011296,3696393687,0,internal_timestamp,41.07099915,1487404887,32.60359955,0,10.6928997,1025.153945,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5500',)",3696393687,5,3.637459993,3742011295,3742011296,3696393687,0,internal_timestamp,41.04700089,1487404887,32.60350037,1,10.6928997,1025.153759,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5501',)",3696393687,5,3.63744998,3742011295,3742011296,3696393687,0,internal_timestamp,41.02399826,1487404887,32.60329819,0,10.69299984,1025.15348,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5502',)",3696393688,5,3.637439966,3742011295,3742011296,3696393688,0,internal_timestamp,41.00400162,1487404888,32.60319901,0,10.69299984,1025.153312,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5503',)",3696393688,5,3.637439966,3742011295,3742011296,3696393688,0,internal_timestamp,40.97700119,1487404888,32.60319901,0,10.69299984,1025.15319,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5504',)",3696393688,5,3.637429953,3742011295,3742011296,3696393688,0,internal_timestamp,40.95299912,1487404888,32.60309982,0,10.69309998,1025.152987,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5505',)",3696393688,5,3.637429953,3742011295,3742011296,3696393688,0,internal_timestamp,40.93099976,1487404888,32.60309982,0,10.69320011,1025.15287,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5506',)",3696393688,5,3.637429953,3742011295,3742011296,3696393688,0,internal_timestamp,40.9070015,1487404888,32.60300064,0,10.69320011,1025.152684,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5507',)",3696393688,5,3.637419939,3742011295,3742011296,3696393688,0,internal_timestamp,40.88499832,1487404888,32.60290146,0,10.69320011,1025.152507,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5508',)",3696393688,5,3.637419939,3742011295,3742011296,3696393688,0,internal_timestamp,40.85900116,1487404888,32.60300064,0,10.69309998,1025.152484,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5509',)",3696393688,5,3.637429953,3742011295,3742011296,3696393688,0,internal_timestamp,40.83599854,1487404888,32.60309982,0,10.69309998,1025.152457,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5510',)",3696393688,5,3.637429953,3742011295,3742011296,3696393688,0,internal_timestamp,40.81299973,1487404888,32.60319901,0,10.69309998,1025.15243,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5511',)",3696393688,5,3.637429953,3742011295,3742011296,3696393688,0,internal_timestamp,40.78900146,1487404888,32.60309982,0,10.69320011,1025.152226,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5512',)",3696393688,5,3.637419939,3742011295,3742011296,3696393688,0,internal_timestamp,40.76499939,1487404888,32.60300064,0,10.69320011,1025.15204,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5513',)",3696393688,5,3.637409925,3742011295,3742011296,3696393688,0,internal_timestamp,40.74000168,1487404888,32.60290146,0,10.69320011,1025.15185,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5514',)",3696393688,5,3.637409925,3742011295,3742011296,3696393688,0,internal_timestamp,40.72000122,1487404888,32.60290146,0,10.69320011,1025.151759,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5515',)",3696393688,5,3.637419939,3742011295,3742011296,3696393688,0,internal_timestamp,40.69200134,1487404888,32.60300064,0,10.69320011,1025.15171,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5516',)",3696393688,5,3.637419939,3742011295,3742011296,3696393688,0,internal_timestamp,40.67100143,1487404888,32.60300064,0,10.69330025,1025.151597,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5517',)",3696393688,5,3.637419939,3742011295,3742011296,3696393688,0,internal_timestamp,40.64799881,1487404888,32.60290146,0,10.69330025,1025.151416,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5518',)",3696393689,5,3.637409925,3742011295,3742011296,3696393689,0,internal_timestamp,40.62400055,1487404889,32.60279846,0,10.69340038,1025.151209,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5519',)",3696393689,5,3.637389898,3742011295,3742011296,3696393689,0,internal_timestamp,40.59999847,1487404889,32.6026001,0,10.69340038,1025.150946,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5520',)",3696393689,5,3.637389898,3742011295,3742011296,3696393689,0,internal_timestamp,40.57699966,1487404889,32.6026001,0,10.69330025,1025.150859,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5521',)",3696393689,5,3.637399912,3742011295,3742011296,3696393689,0,internal_timestamp,40.55699921,1487404889,32.60269928,0,10.69340038,1025.150829,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5522',)",3696393689,5,3.637399912,3742011295,3742011296,3696393689,0,internal_timestamp,40.53300095,1487404889,32.6026001,0,10.69349957,1025.150626,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5523',)",3696393689,5,3.637389898,3742011295,3742011296,3696393689,0,internal_timestamp,40.51200104,1487404889,32.60250092,0,10.6935997,1025.150436,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5524',)",3696393689,5,3.637379885,3742011295,3742011296,3696393689,0,internal_timestamp,40.48899841,1487404889,32.60229874,0,10.6935997,1025.150174,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5525',)",3696393689,5,3.637360096,3742011295,3742011296,3696393689,0,internal_timestamp,40.4640007,1487404889,32.60210037,0,10.69369984,1025.149889,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5526',)",3696393689,5,3.637350082,3742011295,3742011296,3696393689,0,internal_timestamp,40.44200134,1487404889,32.60200119,0,10.69369984,1025.149712,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5527',)",3696393689,5,3.637360096,3742011295,3742011296,3696393689,0,internal_timestamp,40.42200089,1487404889,32.60200119,0,10.69369984,1025.149622,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5528',)",3696393689,5,3.637360096,3742011295,3742011296,3696393689,0,internal_timestamp,40.39799881,1487404889,32.60200119,0,10.69379997,1025.149495,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5529',)",3696393689,5,3.637360096,3742011295,3742011296,3696393689,0,internal_timestamp,40.37599945,1487404889,32.60200119,0,10.69390011,1025.149378,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5530',)",3696393689,5,3.637350082,3742011295,3742011296,3696393689,0,internal_timestamp,40.35300064,1487404889,32.60179901,0,10.69390011,1025.149117,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5531',)",3696393689,5,3.637340069,3742011295,3742011296,3696393689,0,internal_timestamp,40.33200073,1487404889,32.60169983,0,10.69390011,1025.148944,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5532',)",3696393689,5,3.637330055,3742011295,3742011296,3696393689,0,internal_timestamp,40.31000137,1487404889,32.60160065,0,10.69390011,1025.148768,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5533',)",3696393689,5,3.637330055,3742011295,3742011296,3696393689,0,internal_timestamp,40.29000092,1487404889,32.60160065,0,10.69390011,1025.148677,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5534',)",3696393690,5,3.637320042,3742011295,3742011296,3696393690,0,internal_timestamp,40.26499939,1487404890,32.60150146,0,10.69390011,1025.148487,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5535',)",3696393690,5,3.637310028,3742011295,3742011296,3696393690,0,internal_timestamp,40.24300003,1487404890,32.60139847,0,10.69400024,1025.148289,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5536',)",3696393690,5,3.637300015,3742011295,3742011296,3696393690,0,internal_timestamp,40.22200012,1487404890,32.60129929,0,10.69400024,1025.148117,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5537',)",3696393690,5,3.637300015,3742011295,3742011296,3696393690,0,internal_timestamp,40.19800186,1487404890,32.6012001,0,10.69410038,1025.147914,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5538',)",3696393690,5,3.637290001,3742011295,3742011296,3696393690,0,internal_timestamp,40.17300034,1487404890,32.60110092,0,10.69410038,1025.147723,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5539',)",3696393690,5,3.637279987,3742011295,3742011296,3696393690,0,internal_timestamp,40.15000153,1487404890,32.60100174,0,10.69410038,1025.147542,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5540',)",3696393690,5,3.637269974,3742011295,3742011296,3696393690,0,internal_timestamp,40.13100052,1487404890,32.60079956,0,10.69419956,1025.147281,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5541',)",3696393690,5,3.63725996,3742011295,3742011296,3696393690,0,internal_timestamp,40.10699844,1487404890,32.60070038,0,10.69419956,1025.147095,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5542',)",3696393690,5,3.637249947,3742011295,3742011296,3696393690,0,internal_timestamp,40.08300018,1487404890,32.6006012,0,10.6942997,1025.146892,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5543',)",3696393690,5,3.637249947,3742011295,3742011296,3696393690,0,internal_timestamp,40.06100082,1487404890,32.6006012,0,10.69439983,1025.146775,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5544',)",3696393690,5,3.637249947,3742011295,3742011296,3696393690,0,internal_timestamp,40.04000092,1487404890,32.6004982,0,10.69439983,1025.146599,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5545',)",3696393690,5,3.637239933,3742011295,3742011296,3696393690,0,internal_timestamp,40.01800156,1487404890,32.60039902,0,10.69439983,1025.146422,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5546',)",3696393690,5,3.637219906,3742011295,3742011296,3696393690,0,internal_timestamp,39.99300003,1487404890,32.60029984,0,10.69439983,1025.146232,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5547',)",3696393690,5,3.637219906,3742011295,3742011296,3696393690,0,internal_timestamp,39.97200012,1487404890,32.60020065,0,10.69439983,1025.146059,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5548',)",3696393690,5,3.637219906,3742011295,3742011296,3696393690,0,internal_timestamp,39.95000076,1487404890,32.60020065,0,10.69439983,1025.14596,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5549',)",3696393690,5,3.637219906,3742011295,3742011296,3696393690,0,internal_timestamp,39.92599869,1487404890,32.60020065,0,10.69449997,1025.145833,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5550',)",3696393691,5,3.637219906,3742011295,3742011296,3696393691,0,internal_timestamp,39.90299988,1487404891,32.60020065,0,10.69439983,1025.145747,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5551',)",3696393691,5,3.637219906,3742011295,3742011296,3696393691,0,internal_timestamp,39.88000107,1487404891,32.60029984,0,10.69439983,1025.145719,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5552',)",3696393691,5,3.637219906,3742011295,3742011296,3696393691,0,internal_timestamp,39.85599899,1487404891,32.60029984,0,10.69439983,1025.145611,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5553',)",3696393691,5,3.637209892,3742011295,3742011296,3696393691,0,internal_timestamp,39.83499908,1487404891,32.60020065,0,10.69449997,1025.145421,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5554',)",3696393691,5,3.637200117,3742011295,3742011296,3696393691,0,internal_timestamp,39.81299973,1487404891,32.59999847,0,10.69449997,1025.145164,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5555',)",3696393691,5,3.637190104,3742011295,3742011296,3696393691,0,internal_timestamp,39.79000092,1487404891,32.59980011,0,10.69460011,1025.144887,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5556',)",3696393691,5,3.637170076,3742011295,3742011296,3696393691,0,internal_timestamp,39.76800156,1487404891,32.59960175,0,10.69470024,1025.144616,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5557',)",3696393691,5,3.637160063,3742011295,3742011296,3696393691,0,internal_timestamp,39.74300003,1487404891,32.59960175,1,10.69460011,1025.14452,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5558',)",3696393691,5,3.637160063,3742011295,3742011296,3696393691,0,internal_timestamp,39.72000122,1487404891,32.59949875,1,10.69460011,1025.144335,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5559',)",3696393691,5,3.637150049,3742011295,3742011296,3696393691,0,internal_timestamp,39.69800186,1487404891,32.59949875,0,10.69460011,1025.144236,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5560',)",3696393691,5,3.637140036,3742011295,3742011296,3696393691,0,internal_timestamp,39.67499924,1487404891,32.59939957,0,10.69460011,1025.144054,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5561',)",3696393691,5,3.637140036,3742011295,3742011296,3696393691,0,internal_timestamp,39.65100098,1487404891,32.59939957,0,10.69460011,1025.143945,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5562',)",3696393691,5,3.637140036,3742011295,3742011296,3696393691,0,internal_timestamp,39.63000107,1487404891,32.59930038,0,10.69470024,1025.143755,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5563',)",3696393691,5,3.637140036,3742011295,3742011296,3696393691,0,internal_timestamp,39.60400009,1487404891,32.5992012,0,10.69480038,1025.143543,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5564',)",3696393691,5,3.637150049,3742011295,3742011296,3696393691,0,internal_timestamp,39.58300018,1487404891,32.5992012,0,10.69489956,1025.14343,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5565',)",3696393691,5,3.637140036,3742011295,3742011296,3696393691,0,internal_timestamp,39.56000137,1487404891,32.5992012,0,10.69489956,1025.143326,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5566',)",3696393692,5,3.637140036,3742011295,3742011296,3696393692,0,internal_timestamp,39.54000092,1487404892,32.59909821,0,10.69489956,1025.143155,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5567',)",3696393692,5,3.637120008,3742011295,3742011296,3696393692,0,internal_timestamp,39.51800156,1487404892,32.59899902,0,10.69489956,1025.142978,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5568',)",3696393692,5,3.637109995,3742011295,3742011296,3696393692,0,internal_timestamp,39.49200058,1487404892,32.59889984,0,10.69489956,1025.142783,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5569',)",3696393692,5,3.637099981,3742011295,3742011296,3696393692,0,internal_timestamp,39.46699905,1487404892,32.59880066,0,10.69489956,1025.142592,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5570',)",3696393692,5,3.637089968,3742011295,3742011296,3696393692,0,internal_timestamp,39.44400024,1487404892,32.59870148,0,10.69499969,1025.142394,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5571',)",3696393692,5,3.637089968,3742011295,3742011296,3696393692,0,internal_timestamp,39.42200089,1487404892,32.59859848,0,10.69499969,1025.142214,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5572',)",3696393692,5,3.637079954,3742011295,3742011296,3696393692,0,internal_timestamp,39.40299988,1487404892,32.5984993,0,10.69499969,1025.14205,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5573',)",3696393692,5,3.637069941,3742011295,3742011296,3696393692,0,internal_timestamp,39.38100052,1487404892,32.5984993,0,10.69499969,1025.14195,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5574',)",3696393692,5,3.637069941,3742011295,3742011296,3696393692,0,internal_timestamp,39.35300064,1487404892,32.5984993,0,10.69499969,1025.141823,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5575',)",3696393692,5,3.637069941,3742011295,3742011296,3696393692,0,internal_timestamp,39.33300018,1487404892,32.5984993,0,10.69499969,1025.141733,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5576',)",3696393692,5,3.637069941,3742011295,3742011296,3696393692,0,internal_timestamp,39.30699921,1487404892,32.59859848,0,10.69499969,1025.141692,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5577',)",3696393692,5,3.637079954,3742011295,3742011296,3696393692,0,internal_timestamp,39.28499985,1487404892,32.59859848,0,10.69499969,1025.141592,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
"('5578',)",3696393692,5,3.637069941,3742011295,3742011296,3696393692,0,internal_timestamp,39.26300049,1487404892,32.5984993,0,10.69499969,1025.141415,29,13,29,29,29,29,29,13,29,29,44.6372,-124.299071
