obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('2480',)",3655562884,2,33.18999863,3724598769,3724598769,3655562884,0,internal_timestamp,524.6099854,905467,1446574083,5.309100151,3.318999863,34.10371941,1029.355987,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2481',)",3655562895,2,33.19300079,3724598769,3724598769,3655562895,0,internal_timestamp,523.3800049,918209,1446574094,5.313099861,3.319300079,34.10370695,1029.349808,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2482',)",3655562906,2,33.20220184,3724598769,3724598769,3655562906,0,internal_timestamp,522.1400146,908934,1446574105,5.326099873,3.320220184,34.10165433,1029.340803,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2483',)",3655562917,2,33.21049881,3724598769,3724598769,3655562917,0,internal_timestamp,520.7999878,919702,1446574116,5.337999821,3.321049881,34.0997343,1029.331585,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2484',)",3655562928,2,33.23130035,3724598769,3724598769,3655562928,0,internal_timestamp,519.4699707,906768,1446574127,5.364799976,3.323130035,34.09697966,1029.319811,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2485',)",3655562939,2,33.24959946,3724598769,3724598769,3655562939,0,internal_timestamp,518.0599976,912579,1446574138,5.388400078,3.324959946,34.0946491,1029.308416,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2486',)",3655562950,2,33.25979996,3724598769,3724598769,3655562950,0,internal_timestamp,516.7199707,918711,1446574149,5.401500225,3.325979996,34.09368073,1029.299786,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2487',)",3655562961,2,33.28219986,3724598769,3724598769,3655562961,0,internal_timestamp,515.3300171,934196,1446574160,5.430399895,3.328219986,34.09064442,1029.287225,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2488',)",3655562972,2,33.29380035,3724598769,3724598769,3655562972,0,internal_timestamp,513.9099731,915997,1446574171,5.445600033,3.329380035,34.08918286,1029.277559,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2489',)",3655562983,2,33.31510162,3724598769,3724598769,3655562983,0,internal_timestamp,512.4000244,920900,1446574182,5.476099968,3.331510162,34.08333563,1029.262011,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2490',)",3655562994,2,33.33570099,3724598769,3724598769,3655562994,0,internal_timestamp,510.9500122,924499,1446574193,5.499800205,3.333570099,34.08352653,1029.252385,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2491',)",3655563005,2,33.34199905,3724598769,3724598769,3655563005,0,internal_timestamp,509.5100098,926490,1446574204,5.505400181,3.334199905,34.08574081,1029.246781,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2492',)",3655563016,2,33.3492012,3724598769,3724598769,3655563016,0,internal_timestamp,508.1199951,915940,1446574215,5.513500214,3.33492012,34.08643194,1029.239877,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2493',)",3655563027,2,33.35139847,3724598769,3724598769,3655563027,0,internal_timestamp,506.9100037,919713,1446574226,5.516600132,3.335139847,34.0863982,1029.233888,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2494',)",3655563038,2,33.36230087,3724598769,3724598769,3655563038,0,internal_timestamp,505.5400085,920296,1446574237,5.53000021,3.336230087,34.08592872,1029.225462,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2495',)",3655563049,2,33.39640045,3724598769,3724598769,3655563049,0,internal_timestamp,504.1099854,922467,1446574248,5.573800087,3.339640045,34.08113113,1029.209325,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2496',)",3655563060,2,33.41410065,3724598769,3724598769,3655563060,0,internal_timestamp,502.7200012,925856,1446574259,5.602399826,3.341410065,34.07304806,1029.192784,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2497',)",3655563071,2,33.39500046,3724598769,3724598769,3655563071,0,internal_timestamp,501.4400024,934681,1446574270,5.584400177,3.339500046,34.07018023,1029.187035,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2498',)",3655563082,2,33.39360046,3724598769,3724598769,3655563082,0,internal_timestamp,500.269989,935859,1446574281,5.583099842,3.339360046,34.07048416,1029.182074,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2499',)",3655563093,2,33.39039993,3724598769,3724598769,3655563093,0,internal_timestamp,499.1199951,935633,1446574292,5.58039999,3.339039993,34.07014806,1029.176886,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2500',)",3655563104,2,33.38619995,3724598769,3724598769,3655563104,0,internal_timestamp,498.0499878,931242,1446574303,5.578100204,3.338619995,34.06823585,1029.170771,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2501',)",3655563115,2,33.38639832,3724598769,3724598769,3655563115,0,internal_timestamp,497.0799866,946232,1446574314,5.579100132,3.338639832,34.06793372,1029.165946,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2502',)",3655563126,2,33.38600159,3724598769,3724598769,3655563126,0,internal_timestamp,496.0899963,933079,1446574325,5.580299854,3.338600159,34.06676552,1029.160321,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2503',)",3655563137,2,33.38600159,3724598769,3724598769,3655563137,0,internal_timestamp,494.7900085,939474,1446574336,5.579299927,3.338600159,34.06841827,1029.155785,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2504',)",3655563148,2,33.38840103,3724598769,3724598769,3655563148,0,internal_timestamp,493.5799866,941646,1446574347,5.583000183,3.338840103,34.06800827,1029.149415,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2505',)",3655563159,2,33.38800049,3724598769,3724598769,3655563159,0,internal_timestamp,492.4500122,930902,1446574358,5.583300114,3.338800049,34.06781235,1029.144032,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2506',)",3655563170,2,33.39030075,3724598769,3724598769,3655563170,0,internal_timestamp,491.1700134,934673,1446574369,5.587200165,3.339030075,34.06712326,1029.137094,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2507',)",3655563181,2,33.40159988,3724598769,3724598769,3655563181,0,internal_timestamp,489.9299927,954346,1446574380,5.600900173,3.340159988,34.06673522,1029.129281,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2508',)",3655563192,2,33.43619919,3724598769,3724598769,3655563192,0,internal_timestamp,488.8999939,947225,1446574391,5.643499851,3.343619919,34.06351395,1029.116364,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2509',)",3655563203,2,33.45439911,3724598769,3724598769,3655563203,0,internal_timestamp,487.6799927,944343,1446574402,5.663799763,3.345439911,34.06427351,1029.108662,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2510',)",3655563214,2,33.46709824,3724598769,3724598769,3655563214,0,internal_timestamp,486.4100037,943062,1446574413,5.678500175,3.346709824,34.06446849,1029.101028,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2511',)",3655563225,2,33.47290039,3724598769,3724598769,3655563225,0,internal_timestamp,485.3800049,948169,1446574424,5.686600208,3.347290039,34.06338712,1029.094369,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2512',)",3655563236,2,33.50230026,3724598769,3724598769,3655563236,0,internal_timestamp,484.3800049,946227,1446574435,5.720600128,3.350230026,34.0629027,1029.084861,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2513',)",3655563247,2,33.51089859,3724598769,3724598769,3655563247,0,internal_timestamp,483.2200012,952138,1446574446,5.729700089,3.351089859,34.06403633,1029.079213,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2514',)",3655563258,2,33.54259872,3724598769,3724598769,3655563258,0,internal_timestamp,481.9700012,938277,1446574457,5.767199993,3.354259872,34.06273953,1029.067435,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2515',)",3655563269,2,33.54550171,3724598769,3724598769,3655563269,0,internal_timestamp,480.75,952672,1446574468,5.768899918,3.354550171,34.06490895,1029.063316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2516',)",3655563280,2,33.56069946,3724598769,3724598769,3655563280,0,internal_timestamp,479.6600037,953145,1446574479,5.787000179,3.356069946,34.06440184,1029.055487,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2517',)",3655563291,2,33.56399918,3724598769,3724598769,3655563291,0,internal_timestamp,478.5499878,941373,1446574490,5.791200161,3.356399918,34.06445111,1029.049868,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2518',)",3655563302,2,33.59000015,3724598769,3724598769,3655563302,0,internal_timestamp,477.3099976,944329,1446574501,5.821800232,3.359000015,34.06363636,1029.039424,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2519',)",3655563313,2,33.59289932,3724598769,3724598769,3655563313,0,internal_timestamp,476.2000122,944230,1446574512,5.82490015,3.359289932,34.06433763,1029.034465,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2520',)",3655563324,2,33.59780121,3724598769,3724598769,3655563324,0,internal_timestamp,475.269989,945287,1446574523,5.830699921,3.359780121,34.06449532,1029.029542,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2521',)",3655563335,2,33.6004982,3724598769,3724598769,3655563335,0,internal_timestamp,474.4299927,945808,1446574534,5.834300041,3.36004982,34.06433306,1029.025075,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2522',)",3655563346,2,33.60089874,3724598769,3724598769,3655563346,0,internal_timestamp,473.4500122,948069,1446574545,5.835199833,3.360089874,34.06436412,1029.020481,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2523',)",3655563357,2,33.61780167,3724598769,3724598769,3655563357,0,internal_timestamp,472.4200134,954158,1446574556,5.856299877,3.361780167,34.06272639,1029.011624,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2524',)",3655563368,2,33.6330986,3724598769,3724598769,3655563368,0,internal_timestamp,471.3399963,953879,1446574567,5.875699997,3.36330986,34.06100921,1029.0027,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2525',)",3655563379,2,33.62609863,3724598769,3724598769,3655563379,0,internal_timestamp,470.269989,956068,1446574578,5.868000031,3.362609863,34.06138433,1028.999125,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2526',)",3655563390,2,33.62340164,3724598769,3724598769,3655563390,0,internal_timestamp,469.230011,957191,1446574589,5.864699841,3.362340164,34.06217281,1028.995418,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2527',)",3655563401,2,33.62400055,3724598769,3724598769,3655563401,0,internal_timestamp,468.3099976,958129,1446574600,5.866399765,3.362400055,34.06159454,1028.990513,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2528',)",3655563412,2,33.61920166,3724598769,3724598769,3655563412,0,internal_timestamp,467.4599915,962287,1446574611,5.861700058,3.361920166,34.06132781,1028.987036,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2529',)",3655563423,2,33.62070084,3724598769,3724598769,3655563423,0,internal_timestamp,466.7900085,958074,1446574622,5.864099979,3.362070084,34.06093732,1028.98333,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2530',)",3655563434,2,33.62329865,3724598769,3724598769,3655563434,0,internal_timestamp,466.1099854,957146,1446574633,5.866499901,3.362329865,34.06178842,1028.980557,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2531',)",3655563445,2,33.63029861,3724598769,3724598769,3655563445,0,internal_timestamp,465.2600098,958206,1446574644,5.875999928,3.363029861,34.06055323,1028.974403,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2532',)",3655563456,2,33.63150024,3724598769,3724598769,3655563456,0,internal_timestamp,464.3999939,957350,1446574655,5.877699852,3.363150024,34.06062376,1028.970283,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2533',)",3655563467,2,33.64860153,3724598769,3724598769,3655563467,0,internal_timestamp,463.6499939,960508,1446574666,5.896399975,3.364860153,34.06147362,1028.964987,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2534',)",3655563478,2,33.65090179,3724598769,3724598769,3655563478,0,internal_timestamp,462.8900146,972074,1446574677,5.899400234,3.365090179,34.0614259,1028.961058,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2535',)",3655563489,2,33.65269852,3724598769,3724598769,3655563489,0,internal_timestamp,462.0899963,961105,1446574688,5.902200222,3.365269852,34.06103242,1028.956699,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2536',)",3655563500,2,33.6493988,3724598769,3724598769,3655563500,0,internal_timestamp,461.2999878,964449,1446574699,5.897600174,3.36493988,34.06232431,1028.954712,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2537',)",3655563511,2,33.6515007,3724598769,3724598769,3655563511,0,internal_timestamp,460.3800049,966727,1446574710,5.900899887,3.36515007,34.06183193,1028.949658,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2538',)",3655563522,2,33.64599991,3724598769,3724598769,3655563522,0,internal_timestamp,459.4899902,970797,1446574721,5.894800186,3.364599991,34.06220171,1028.946688,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2539',)",3655563533,2,33.65650177,3724598769,3724598769,3655563533,0,internal_timestamp,458.5799866,969352,1446574732,5.906799793,3.365650177,34.0624256,1028.941069,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2540',)",3655563544,2,33.67029953,3724598769,3724598769,3655563544,0,internal_timestamp,457.7099915,975311,1446574743,5.925000191,3.367029953,34.06011585,1028.9328,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2541',)",3655563555,2,33.67150116,3724598769,3724598769,3655563555,0,internal_timestamp,456.8500061,976632,1446574754,5.926599979,3.367150116,34.06028606,1028.928772,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2542',)",3655563566,2,33.71089935,3724598769,3724598769,3655563566,0,internal_timestamp,455.9599915,971786,1446574765,5.972700119,3.371089935,34.05878006,1028.917259,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2543',)",3655563577,2,33.72259903,3724598769,3724598769,3655563577,0,internal_timestamp,454.8800049,974253,1446574776,5.986599922,3.372259903,34.05852052,1028.910214,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2544',)",3655563588,2,33.73109818,3724598769,3724598769,3655563588,0,internal_timestamp,453.8500061,971875,1446574787,5.996500015,3.373109818,34.05864923,1028.904245,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2545',)",3655563599,2,33.7344017,3724598769,3724598769,3655563599,0,internal_timestamp,453.0599976,970279,1446574798,6.000699997,3.37344017,34.05853813,1028.899963,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2546',)",3655563610,2,33.73540115,3724598769,3724598769,3655563610,0,internal_timestamp,452.3399963,989208,1446574809,6.001900196,3.373540115,34.05881149,1028.896712,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2547',)",3655563621,2,33.73519897,3724598769,3724598769,3655563621,0,internal_timestamp,451.6600037,982110,1446574820,6.00180006,3.373519897,34.0590192,1028.89377,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2548',)",3655563632,2,33.7356987,3724598769,3724598769,3655563632,0,internal_timestamp,451.0499878,989675,1446574831,6.002500057,3.37356987,34.05917876,1028.891003,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2549',)",3655563643,2,33.73960114,3724598769,3724598769,3655563643,0,internal_timestamp,450.4100037,984062,1446574842,6.007699966,3.373960114,34.05866429,1028.886955,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2550',)",3655563654,2,33.74039841,3724598769,3724598769,3655563654,0,internal_timestamp,449.6099854,984807,1446574853,6.009200096,3.374039841,34.05844981,1028.882913,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2551',)",3655563665,2,33.75360107,3724598769,3724598769,3655563665,0,internal_timestamp,448.7799988,984268,1446574864,6.027400017,3.375360107,34.05544413,1028.874265,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2552',)",3655563676,2,33.75999832,3724598769,3724598769,3655563676,0,internal_timestamp,448.0499878,985726,1446574875,6.035999775,3.375999832,34.0543677,1028.868898,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2553',)",3655563687,2,33.7743988,3724598769,3724598769,3655563687,0,internal_timestamp,447.2600098,989003,1446574886,6.054699898,3.37743988,34.05218344,1028.861008,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2554',)",3655563698,2,33.77769852,3724598769,3724598769,3655563698,0,internal_timestamp,446.480011,988581,1446574897,6.058599949,3.377769852,34.05236179,1028.857039,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2555',)",3655563709,2,33.77780151,3724598769,3724598769,3655563709,0,internal_timestamp,445.6700134,996438,1446574908,6.058599949,3.377780151,34.05287483,1028.853728,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2556',)",3655563720,2,33.78359985,3724598769,3724598769,3655563720,0,internal_timestamp,444.8999939,981843,1446574919,6.065599918,3.378359985,34.05274624,1028.84914,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2557',)",3655563731,2,33.79570007,3724598769,3724598769,3655563731,0,internal_timestamp,444.230011,983932,1446574930,6.081999779,3.379570007,34.05022495,1028.841844,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2558',)",3655563742,2,33.80020142,3724598769,3724598769,3655563742,0,internal_timestamp,443.5,993416,1446574941,6.087500095,3.380020142,34.05012315,1028.837665,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2559',)",3655563753,2,33.80319977,3724598769,3724598769,3655563753,0,internal_timestamp,442.6300049,992069,1446574952,6.091800213,3.380319977,34.04960728,1028.832682,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2560',)",3655563764,2,33.80479813,3724598769,3724598769,3655563764,0,internal_timestamp,441.7799988,1585,1446574964,6.094200134,3.380479813,34.04941414,1028.828304,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2561',)",3655563775,2,33.83729935,3724598769,3724598769,3655563775,0,internal_timestamp,440.8200073,791,1446574975,6.136899948,3.383729935,34.0435753,1028.813463,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2562',)",3655563786,2,33.85029984,3724598769,3724598769,3655563786,0,internal_timestamp,439.8200073,4193,1446574986,6.15350008,3.385029984,34.04201938,1028.805376,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2563',)",3655563797,2,33.85419846,3724598769,3724598769,3655563797,0,internal_timestamp,438.8399963,991529,1446574996,6.157899857,3.385419846,34.04246299,1028.800628,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2564',)",3655563808,2,33.86270142,3724598769,3724598769,3655563808,0,internal_timestamp,438,991027,1446575007,6.171599865,3.386270142,34.03869765,1028.791933,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2565',)",3655563819,2,33.86880112,3724598769,3724598769,3655563819,0,internal_timestamp,437.2200012,993901,1446575018,6.181399822,3.386880112,34.03611176,1028.784976,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2566',)",3655563830,2,33.87689972,3724598769,3724598769,3655563830,0,internal_timestamp,436.3500061,996340,1446575029,6.191999912,3.387689972,34.03500379,1028.778658,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2567',)",3655563841,2,33.88430023,3724598769,3724598769,3655563841,0,internal_timestamp,434.9500122,993587,1446575040,6.202899933,3.388430023,34.03307621,1028.769224,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2568',)",3655563852,2,33.89110184,3724598769,3724598769,3655563852,0,internal_timestamp,433.3999939,2078,1446575052,6.212600231,3.389110184,34.03175012,1028.759739,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2569',)",3655563863,2,33.88249969,3724598769,3724598769,3655563863,0,internal_timestamp,432.0100098,999798,1446575062,6.206500053,3.388249969,34.02891366,1028.751976,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2570',)",3655563874,2,33.88830185,3724598769,3724598769,3655563874,0,internal_timestamp,430.2600098,2196,1446575074,6.216800213,3.388830185,34.02597285,1028.740221,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2571',)",3655563885,2,33.88100052,3724598769,3724598769,3655563885,0,internal_timestamp,428.8800049,3029,1446575085,6.219399929,3.388100052,34.01590924,1028.725621,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2572',)",3655563896,2,33.88000107,3724598769,3724598769,3655563896,0,internal_timestamp,427.8999939,9536,1446575096,6.221099854,3.388000107,34.01357888,1028.719061,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2573',)",3655563907,2,33.87939835,3724598769,3724598769,3655563907,0,internal_timestamp,427.0400085,10734,1446575107,6.222400188,3.387939835,34.01203086,1028.713721,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2574',)",3655563918,2,33.87900162,3724598769,3724598769,3655563918,0,internal_timestamp,426.2999878,22912,1446575118,6.225500107,3.387900162,34.00886073,1028.707408,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2575',)",3655563929,2,33.88669968,3724598769,3724598769,3655563929,0,internal_timestamp,425.519989,5592,1446575129,6.239200115,3.388669968,34.00417808,1028.698262,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2576',)",3655563940,2,33.89139938,3724598769,3724598769,3655563940,0,internal_timestamp,424.6300049,7497,1446575140,6.249100208,3.389139938,33.99999231,1028.689525,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2577',)",3655563951,2,33.90599823,3724598769,3724598769,3655563951,0,internal_timestamp,423.6499939,6237,1446575151,6.270400047,3.390599823,33.99553467,1028.678588,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2578',)",3655563962,2,33.90930176,3724598769,3724598769,3655563962,0,internal_timestamp,422.6300049,10894,1446575162,6.274799824,3.390930176,33.99533379,1028.673146,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2579',)",3655563973,2,33.90909958,3724598769,3724598769,3655563973,0,internal_timestamp,421.4500122,8407,1446575173,6.274400234,3.390909958,33.99608227,1028.668381,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2580',)",3655563984,2,33.91749954,3724598769,3724598769,3655563984,0,internal_timestamp,420.1499939,16093,1446575184,6.286699772,3.391749954,33.99383283,1028.658954,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2581',)",3655563995,2,33.92449951,3724598769,3724598769,3655563995,0,internal_timestamp,418.5700073,18104,1446575195,6.295100212,3.392449951,33.9940405,1028.650713,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2582',)",3655564006,2,33.93600082,3724598769,3724598769,3655564006,0,internal_timestamp,416.4400024,19325,1446575206,6.309999943,3.393600082,33.99306125,1028.638119,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2583',)",3655564017,2,33.96509933,3724598769,3724598769,3655564017,0,internal_timestamp,414.2200012,22665,1446575217,6.347400188,3.396509933,33.98932816,1028.619828,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2584',)",3655564028,2,33.96429825,3724598769,3724598769,3655564028,0,internal_timestamp,412.1199951,19432,1446575228,6.349899769,3.396429825,33.98697604,1028.608006,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2585',)",3655564039,2,33.96409988,3724598769,3724598769,3655564039,0,internal_timestamp,410.4500122,23377,1446575239,6.350599766,3.396409988,33.98687357,1028.600174,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2586',)",3655564050,2,33.95940018,3724598769,3724598769,3655564050,0,internal_timestamp,408.8599854,21373,1446575250,6.347099781,3.395940018,33.98590108,1028.592606,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2587',)",3655564061,2,33.95840073,3724598769,3724598769,3655564061,0,internal_timestamp,407.1499939,26957,1446575261,6.346700192,3.395840073,33.98602041,1028.584916,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2588',)",3655564072,2,33.95669937,3724598769,3724598769,3655564072,0,internal_timestamp,405.3200073,27357,1446575272,6.347099781,3.395669937,33.98462324,1028.575373,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2589',)",3655564083,2,33.95610046,3724598769,3724598769,3655564083,0,internal_timestamp,403.6199951,62885,1446575283,6.349299908,3.395610046,33.98259917,1028.565682,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2590',)",3655564094,2,33.96239853,3724598769,3724598769,3655564094,0,internal_timestamp,401.9599915,33658,1446575294,6.360499859,3.396239853,33.97928097,1028.553909,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2591',)",3655564105,2,33.96160126,3724598769,3724598769,3655564105,0,internal_timestamp,400.2900085,37245,1446575305,6.363100052,3.396160126,33.97662497,1028.543802,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2592',)",3655564116,2,33.96089935,3724598769,3724598769,3655564116,0,internal_timestamp,398.7099915,20375,1446575316,6.365600109,3.396089935,33.97413091,1028.534248,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2593',)",3655564127,2,33.96160126,3724598769,3724598769,3655564127,0,internal_timestamp,397.0100098,31023,1446575327,6.368100166,3.396160126,33.97325616,1028.525418,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2594',)",3655564138,2,33.96709824,3724598769,3724598769,3655564138,0,internal_timestamp,395.2900085,21015,1446575338,6.376999855,3.396709824,33.97136394,1028.514809,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2595',)",3655564149,2,33.96730042,3724598769,3724598769,3655564149,0,internal_timestamp,393.4100037,21756,1446575349,6.377799988,3.396730042,33.9717103,1028.506348,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
