obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1686',)",3771166889,5,34.41419983,3774706964,3774706965,3771166889,0,internal_timestamp,266.9299927,960326,1562178088,6.912799835,3.441419983,33.99720245,1027.871294,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1687',)",3771166908,5,34.41790009,3774706964,3774706965,3771166908,0,internal_timestamp,261.9500122,960099,1562178107,6.91989994,3.441790009,33.99667485,1027.847033,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1688',)",3771166928,5,34.43470001,3774706964,3774706965,3771166928,0,internal_timestamp,256.7399902,964056,1562178127,6.94329977,3.443470001,33.99455469,1027.818155,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1689',)",3771166948,5,34.43880081,3774706964,3774706965,3771166948,0,internal_timestamp,251.5,967859,1562178147,6.951200008,3.443880081,33.99380358,1027.792408,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1690',)",3771166968,5,34.43769836,3774706964,3774706965,3771166968,0,internal_timestamp,246.3099976,960057,1562178167,6.951900005,3.443769836,33.99442242,1027.768977,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1691',)",3771166988,5,34.44250107,3774706964,3774706965,3771166988,0,internal_timestamp,241.0700073,963614,1562178187,6.962100029,3.444250107,33.99217413,1027.741717,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1692',)",3771167008,5,34.44129944,3774706964,3774706965,3771167008,0,internal_timestamp,235.8000031,977300,1562178207,6.963799953,3.444129944,33.99173828,1027.716945,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1693',)",3771167028,5,34.44499969,3774706964,3774706965,3771167028,0,internal_timestamp,230.5299988,964411,1562178227,6.971700192,3.444499969,33.99056487,1027.690714,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1694',)",3771167048,5,34.44869995,3774706964,3774706965,3771167048,0,internal_timestamp,225.3000031,963118,1562178247,6.979499817,3.444869995,33.98947181,1027.664743,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1695',)",3771167068,5,34.48619843,3774706964,3774706965,3771167068,0,internal_timestamp,220.1100006,963783,1562178267,7.029399872,3.448619843,33.98390376,1027.629477,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1696',)",3771167088,5,34.4864006,3774706964,3774706965,3771167088,0,internal_timestamp,214.9100037,969580,1562178287,7.032000065,3.44864006,33.98408705,1027.605382,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1697',)",3771167108,5,34.4878006,3774706964,3774706965,3771167108,0,internal_timestamp,209.6699982,967287,1562178307,7.035699844,3.44878006,33.98451904,1027.581141,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1698',)",3771167128,5,34.51309967,3774706964,3774706965,3771167128,0,internal_timestamp,204.4499969,968083,1562178327,7.068600178,3.451309967,33.98234394,1027.550803,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1699',)",3771167149,5,34.53580093,3774706964,3774706965,3771167149,0,internal_timestamp,198.9299927,972552,1562178348,7.098800182,3.453580093,33.98012549,1027.519424,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1700',)",3771167168,5,34.53699875,3774706964,3774706965,3771167168,0,internal_timestamp,193.9700012,965975,1562178367,7.10379982,3.453699875,33.97892077,1027.494986,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1701',)",3771167188,5,34.55979919,3774706964,3774706965,3771167188,0,internal_timestamp,188.6699982,967837,1562178387,7.136000156,3.455979919,33.97473253,1027.462775,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1702',)",3771167208,5,34.61230087,3774706964,3774706965,3771167208,0,internal_timestamp,183.4199982,972046,1562178407,7.206099987,3.461230087,33.96568848,1027.421564,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1703',)",3771167229,5,34.65629959,3774706964,3774706965,3771167229,0,internal_timestamp,177.9100037,966067,1562178428,7.262700081,3.465629959,33.96074281,1027.384279,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1704',)",3771167248,5,34.73690033,3774706964,3774706965,3771167248,0,internal_timestamp,172.9600067,969961,1562178447,7.365600109,3.473690033,33.94993553,1027.338274,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1705',)",3771167269,5,34.81110001,3774706964,3774706965,3771167269,0,internal_timestamp,167.4499969,968540,1562178468,7.459599972,3.481110001,33.9411238,1027.292476,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1706',)",3771167288,5,34.97729874,3774706964,3774706965,3771167288,0,internal_timestamp,162.4499969,968134,1562178487,7.66079998,3.497729874,33.92685273,1027.228936,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1707',)",3771167309,5,35.05049896,3774706964,3774706965,3771167309,0,internal_timestamp,156.9499969,976654,1562178508,7.744400024,3.505049896,33.92695421,1027.191479,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1708',)",3771167328,5,35.06110001,3774706964,3774706965,3771167328,0,internal_timestamp,151.9299927,966207,1562178527,7.762800217,3.506110001,33.92285832,1027.162546,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1709',)",3771167348,5,35.05619812,3774706964,3774706965,3771167348,0,internal_timestamp,146.6699982,968974,1562178547,7.759600163,3.505619812,33.9232069,1027.139171,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1710',)",3771167368,5,35.0727005,3774706964,3774706965,3771167368,0,internal_timestamp,141.4199982,970805,1562178567,7.78030014,3.50727005,33.92333232,1027.112121,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1711',)",3771167388,5,35.08050156,3774706964,3774706965,3771167388,0,internal_timestamp,136.1900024,969074,1562178587,7.790299892,3.508050156,33.92449346,1027.087559,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1712',)",3771167409,5,35.0945015,3774706964,3774706965,3771167409,0,internal_timestamp,130.6999969,972419,1562178608,7.807300091,3.50945015,33.92563549,1027.06075,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1713',)",3771167429,5,35.14089966,3774706964,3774706965,3771167429,0,internal_timestamp,125.4499969,970982,1562178628,7.86950016,3.514089966,33.91753931,1027.021082,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1714',)",3771167449,5,35.21409988,3774706964,3774706965,3771167449,0,internal_timestamp,120.2200012,970423,1562178648,7.968200207,3.521409988,33.90274648,1026.97077,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1715',)",3771167468,5,35.32360077,3774706964,3774706965,3771167468,0,internal_timestamp,115.2200012,967748,1562178667,8.10779953,3.532360077,33.88703724,1026.914551,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1716',)",3771167489,5,35.36949921,3774706964,3774706965,3771167489,0,internal_timestamp,109.6600037,974289,1562178688,8.171600342,3.536949921,33.87697027,1026.871528,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1717',)",3771167508,5,35.48469925,3774706964,3774706965,3771167508,0,internal_timestamp,104.6299973,975812,1562178707,8.345700264,3.548469925,33.8340619,1026.788336,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1718',)",3771167528,5,35.52479935,3774706964,3774706965,3771167528,0,internal_timestamp,99.29000092,977619,1562178727,8.418100357,3.552479935,33.80951485,1026.733529,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1719',)",3771167547,5,35.53540039,3774706964,3774706965,3771167547,0,internal_timestamp,97.43000031,975934,1562178746,8.433199883,3.553540039,33.80711836,1026.720803,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1720',)",3771167589,5,35.53359985,3774706964,3774706965,3771167589,0,internal_timestamp,98.93000031,780734,1562178788,8.425100327,3.553359985,33.81228051,1026.73297,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1721',)",3771167609,5,35.50379944,3774706964,3774706965,3771167609,0,internal_timestamp,103.9300003,780793,1562178808,8.364899635,3.550379944,33.83618439,1026.783852,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1722',)",3771167629,5,35.43759918,3774706964,3774706965,3771167629,0,internal_timestamp,109.4700012,783555,1562178828,8.262999535,3.543759918,33.86137344,1026.844544,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1723',)",3771167649,5,35.34820175,3774706964,3774706965,3771167649,0,internal_timestamp,114.9400024,779195,1562178848,8.127799988,3.534820175,33.89407829,1026.915768,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1724',)",3771167669,5,35.29069901,3774706964,3774706965,3771167669,0,internal_timestamp,120.4100037,782912,1562178868,8.054699898,3.529069901,33.90080594,1026.957142,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1725',)",3771167689,5,35.1617012,3774706964,3774706965,3771167689,0,internal_timestamp,125.8399963,784967,1562178888,7.888400078,3.51617012,33.92132179,1027.023028,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1726',)",3771167709,5,35.10419846,3774706964,3774706965,3771167709,0,internal_timestamp,131.2899933,786627,1562178908,7.812399864,3.510419846,33.93081746,1027.066768,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1727',)",3771167729,5,35.08409882,3774706964,3774706965,3771167729,0,internal_timestamp,136.6799927,777185,1562178928,7.790599823,3.508409882,33.92783548,1027.092385,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1728',)",3771167749,5,35.0821991,3774706964,3774706965,3771167749,0,internal_timestamp,142.1300049,780705,1562178948,7.787199974,3.50821991,33.92649813,1027.116841,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1729',)",3771167769,5,35.07529831,3774706964,3774706965,3771167769,0,internal_timestamp,147.5500031,783961,1562178968,7.777100086,3.507529831,33.92631281,1027.143054,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1730',)",3771167789,5,35.07320023,3774706964,3774706965,3771167789,0,internal_timestamp,152.9400024,777718,1562178988,7.773700237,3.507320023,33.92479175,1027.167075,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1731',)",3771167809,5,35.07130051,3774706964,3774706965,3771167809,0,internal_timestamp,158.4199982,781325,1562179008,7.767099857,3.507130051,33.92655382,1027.194536,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1732',)",3771167829,5,35.06090164,3774706964,3774706965,3771167829,0,internal_timestamp,163.8899994,782329,1562179028,7.747099876,3.506090164,33.93221137,1027.226992,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1733',)",3771167849,5,34.9029007,3774706964,3774706965,3771167849,0,internal_timestamp,169.3399963,783635,1562179048,7.554299831,3.49029007,33.94707546,1027.292014,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1734',)",3771167869,5,34.76580048,3774706964,3774706965,3771167869,0,internal_timestamp,174.75,787607,1562179068,7.387300015,3.476580048,33.95921013,1027.350635,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1735',)",3771167889,5,34.76350021,3774706964,3774706965,3771167889,0,internal_timestamp,180.1300049,787479,1562179088,7.385399818,3.476350021,33.95598227,1027.373058,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1736',)",3771167909,5,34.7215004,3774706964,3774706965,3771167909,0,internal_timestamp,185.5200043,777435,1562179108,7.332900047,3.47215004,33.95918014,1027.407889,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1737',)",3771167929,5,34.62799835,3774706964,3774706965,3771167929,0,internal_timestamp,190.9600067,781968,1562179128,7.211900234,3.462799835,33.97346245,1027.461465,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1738',)",3771167949,5,34.56570053,3774706964,3774706965,3771167949,0,internal_timestamp,196.3399963,781166,1562179148,7.133900166,3.456570053,33.97952792,1027.502068,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1739',)",3771167969,5,34.54489899,3774706964,3774706965,3771167969,0,internal_timestamp,201.7700043,782893,1562179168,7.105500221,3.454489899,33.98210249,1027.533069,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1740',)",3771167989,5,34.53620148,3774706964,3774706965,3771167989,0,internal_timestamp,207.2200012,806100,1562179188,7.091100216,3.453620148,33.98412211,1027.561721,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1741',)",3771168009,5,34.52000046,3774706964,3774706965,3771168009,0,internal_timestamp,212.6300049,789718,1562179208,7.068799973,3.452000046,33.98573026,1027.590987,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1742',)",3771168029,5,34.4980011,3774706964,3774706965,3771168029,0,internal_timestamp,218.0099945,781904,1562179228,7.040299892,3.44980011,33.9871096,1027.620812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1743',)",3771168049,5,34.49060059,3774706964,3774706965,3771168049,0,internal_timestamp,223.3699951,786830,1562179248,7.029699802,3.449060059,33.98684785,1027.646713,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1744',)",3771168069,5,34.48830032,3774706964,3774706965,3771168069,0,internal_timestamp,228.7799988,789974,1562179268,7.024600029,3.448830032,33.98672878,1027.672173,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1745',)",3771168089,5,34.45410156,3774706964,3774706965,3771168089,0,internal_timestamp,234.1199951,801648,1562179288,6.978099823,3.445410156,33.99249209,1027.707803,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1746',)",3771168109,5,34.45080185,3774706964,3774706965,3771168109,0,internal_timestamp,239.5099945,785220,1562179308,6.971600056,3.445080185,33.9926666,1027.7336,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1747',)",3771168129,5,34.45130157,3774706964,3774706965,3771168129,0,internal_timestamp,244.8999939,788781,1562179328,6.969799995,3.445130157,33.99237396,1027.758361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1748',)",3771168149,5,34.45190048,3774706964,3774706965,3771168149,0,internal_timestamp,250.2899933,785297,1562179348,6.967299938,3.445190048,33.99288119,1027.783849,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1749',)",3771168169,5,34.44689941,3774706964,3774706965,3771168169,0,internal_timestamp,255.5899963,790361,1562179368,6.957600117,3.444689941,33.99439109,1027.810724,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1750',)",3771168189,5,34.44589996,3774706964,3774706965,3771168189,0,internal_timestamp,260.9400024,788196,1562179388,6.953499794,3.444589996,33.99474431,1027.836122,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1751',)",3771168209,5,34.44279861,3774706964,3774706965,3771168209,0,internal_timestamp,266.3099976,784098,1562179408,6.94659996,3.444279861,33.99554386,1027.862357,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1752',)",3771168229,5,34.43719864,3774706964,3774706965,3771168229,0,internal_timestamp,271.6400146,783155,1562179428,6.936900139,3.443719864,33.99638374,1027.888836,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1753',)",3771168249,5,34.42919922,3774706964,3774706965,3771168249,0,internal_timestamp,276.9899902,788355,1562179448,6.924200058,3.442919922,33.99754073,1027.91608,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1754',)",3771168269,5,34.42399979,3774706964,3774706965,3771168269,0,internal_timestamp,282.2799988,783781,1562179468,6.915299892,3.442399979,33.99805106,1027.942,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1755',)",3771168289,5,34.41410065,3774706964,3774706965,3771168289,0,internal_timestamp,287.6199951,786426,1562179488,6.900499821,3.441410065,33.99919933,1027.969487,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1756',)",3771168309,5,34.38809967,3774706964,3774706965,3771168309,0,internal_timestamp,292.9100037,788175,1562179508,6.863399982,3.438809967,34.0046967,1028.003321,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1757',)",3771168329,5,34.38560104,3774706964,3774706965,3771168329,0,internal_timestamp,298.1499939,802692,1562179528,6.859000206,3.438560104,34.00375456,1028.027229,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1758',)",3771168349,5,34.3608017,3774706964,3774706965,3771168349,0,internal_timestamp,303.3699951,786645,1562179548,6.824999809,3.43608017,34.00754147,1028.058952,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1759',)",3771168369,5,34.33670044,3774706964,3774706965,3771168369,0,internal_timestamp,308.5299988,791293,1562179568,6.793300152,3.433670044,34.00984753,1028.088912,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1760',)",3771168389,5,34.30279922,3774706964,3774706965,3771168389,0,internal_timestamp,313.6300049,796657,1562179588,6.747900009,3.430279922,34.01493363,1028.122706,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1761',)",3771168409,5,34.27939987,3774706964,3774706965,3771168409,0,internal_timestamp,318.769989,793533,1562179608,6.716599941,3.427939987,34.01761677,1028.1528,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1762',)",3771168429,5,34.24750137,3774706964,3774706965,3771168429,0,internal_timestamp,323.8200073,793583,1562179628,6.674399853,3.424750137,34.02175524,1028.185148,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1763',)",3771168449,5,34.23040009,3774706964,3774706965,3771168449,0,internal_timestamp,328.9200134,789986,1562179648,6.651199818,3.423040009,34.02337698,1028.213074,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1764',)",3771168469,5,34.21440125,3774706964,3774706965,3771168469,0,internal_timestamp,334.0100098,795192,1562179668,6.628799915,3.421440125,34.0254262,1028.241176,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1765',)",3771168489,5,34.19879913,3774706964,3774706965,3771168489,0,internal_timestamp,339.1600037,798072,1562179688,6.60739994,3.419879913,34.02689129,1028.268951,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1766',)",3771168509,5,34.17679977,3774706964,3774706965,3771168509,0,internal_timestamp,344.3399963,796894,1562179708,6.577899933,3.417679977,34.0292985,1028.298733,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1767',)",3771168529,5,34.15800095,3774706964,3774706965,3771168529,0,internal_timestamp,349.5599976,795990,1562179728,6.552199841,3.415800095,34.03145372,1028.327966,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1768',)",3771168549,5,34.11589813,3774706964,3774706965,3771168549,0,internal_timestamp,354.7600098,804396,1562179748,6.500599861,3.411589813,34.03351634,1028.360634,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1769',)",3771168569,5,34.06579971,3774706964,3774706965,3771168569,0,internal_timestamp,360.1000061,797181,1562179768,6.436600208,3.406579971,34.03894714,1028.398287,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1770',)",3771168589,5,34.02659988,3774706964,3774706965,3771168589,0,internal_timestamp,365.3900146,800873,1562179788,6.385300159,3.402659988,34.04385642,1028.433516,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1771',)",3771168609,5,34.00970078,3774706964,3774706965,3771168609,0,internal_timestamp,370.6099854,796813,1562179808,6.362699986,3.400970078,34.04501309,1028.461498,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1772',)",3771168629,5,34.00659943,3774706964,3774706965,3771168629,0,internal_timestamp,375.8500061,797187,1562179828,6.356400013,3.400659943,34.04527313,1028.486614,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1773',)",3771168649,5,33.9878006,3774706964,3774706965,3771168649,0,internal_timestamp,381.0100098,795925,1562179848,6.331999779,3.39878006,34.0461348,1028.514333,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1774',)",3771168669,5,33.95669937,3774706964,3774706965,3771168669,0,internal_timestamp,386.2900085,801473,1562179868,6.291399956,3.395669937,34.04937796,1028.546703,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1775',)",3771168689,5,33.95349884,3774706964,3774706965,3771168689,0,internal_timestamp,391.5100098,829685,1562179888,6.28429985,3.395349884,34.050334,1028.572383,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1776',)",3771168709,5,33.94850159,3774706964,3774706965,3771168709,0,internal_timestamp,396.7799988,803227,1562179908,6.277100086,3.394850159,34.04936291,1028.596788,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1777',)",3771168729,5,33.93730164,3774706964,3774706965,3771168729,0,internal_timestamp,401.9899902,795314,1562179928,6.261499882,3.393730164,34.04988418,1028.623248,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1778',)",3771168749,5,33.92979813,3774706964,3774706965,3771168749,0,internal_timestamp,407.2399902,807037,1562179948,6.249899864,3.392979813,34.05051677,1028.649421,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1779',)",3771168769,5,33.91790009,3774706964,3774706965,3771168769,0,internal_timestamp,412.5899963,798730,1562179968,6.231500149,3.391790009,34.05298227,1028.678426,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1780',)",3771168789,5,33.91930008,3774706964,3774706965,3771168789,0,internal_timestamp,417.8999939,801375,1562179988,6.230700016,3.391930008,34.05274236,1028.702696,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1781',)",3771168809,5,33.92110062,3774706964,3774706965,3771168809,0,internal_timestamp,423.230011,797670,1562180008,6.230000019,3.392110062,34.05284054,1028.727308,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1782',)",3771168829,5,33.90940094,3774706964,3774706965,3771168829,0,internal_timestamp,428.5,804563,1562180028,6.212600231,3.390940094,34.05456937,1028.755225,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1783',)",3771168849,5,33.89350128,3774706964,3774706965,3771168849,0,internal_timestamp,433.8500061,797474,1562180048,6.190899849,3.389350128,34.05586213,1028.783756,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1784',)",3771168869,5,33.88700104,3774706964,3774706965,3771168869,0,internal_timestamp,439.230011,802937,1562180068,6.180500031,3.388700104,34.05635263,1028.810237,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1785',)",3771168889,5,33.85879898,3774706964,3774706965,3771168889,0,internal_timestamp,444.5799866,797167,1562180088,6.143400192,3.385879898,34.05927588,1028.842162,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1786',)",3771168909,5,33.85309982,3774706964,3774706965,3771168909,0,internal_timestamp,449.9599915,800816,1562180108,6.135000229,3.385309982,34.05866193,1028.867496,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1787',)",3771168929,5,33.8470993,3774706964,3774706965,3771168929,0,internal_timestamp,455.3099976,801517,1562180128,6.125,3.38470993,34.05932476,1028.893916,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1788',)",3771168949,5,33.84400177,3774706964,3774706965,3771168949,0,internal_timestamp,460.6600037,811719,1562180148,6.119100094,3.384400177,34.05913685,1028.919102,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1789',)",3771168969,5,33.82519913,3774706964,3774706965,3771168969,0,internal_timestamp,465.9899902,801941,1562180168,6.093200207,3.382519913,34.0613796,1028.948854,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1790',)",3771168989,5,33.77090073,3774706964,3774706965,3771168989,0,internal_timestamp,471.3399963,803035,1562180188,6.024300098,3.377090073,34.06686573,1028.987129,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1791',)",3771169009,5,33.75690079,3774706964,3774706965,3771169009,0,internal_timestamp,476.7099915,805573,1562180208,6.00579977,3.375690079,34.06705438,1029.014423,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1792',)",3771169029,5,33.73469925,3774706964,3774706965,3771169029,0,internal_timestamp,482.0799866,795635,1562180228,5.975800037,3.373469925,34.06955536,1029.045104,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1793',)",3771169049,5,33.73300171,3774706964,3774706965,3771169049,0,internal_timestamp,487.4599915,797897,1562180248,5.971000195,3.373300171,34.0698177,1029.070629,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1794',)",3771169069,5,33.7303009,3774706964,3774706965,3771169069,0,internal_timestamp,492.8299866,800431,1562180268,5.964600086,3.37303009,34.07056269,1029.096705,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1795',)",3771169089,5,33.72869873,3774706964,3774706965,3771169089,0,internal_timestamp,498.230011,799725,1562180288,5.960100174,3.372869873,34.07062317,1029.122119,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1796',)",3771169109,5,33.71269989,3774706964,3774706965,3771169109,0,internal_timestamp,503.6199951,808547,1562180308,5.934800148,3.371269989,34.07536625,1029.154009,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1797',)",3771169129,5,33.66999817,3774706964,3774706965,3771169129,0,internal_timestamp,508.9100037,808555,1562180328,5.879199982,3.366999817,34.08052799,1029.189878,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1798',)",3771169149,5,33.6228981,3774706964,3774706965,3771169149,0,internal_timestamp,514.2199707,805590,1562180348,5.816999912,3.36228981,34.0873401,1029.228006,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1799',)",3771169169,5,33.58890152,3774706964,3774706965,3771169169,0,internal_timestamp,519.539978,810565,1562180368,5.771100044,3.358890152,34.09252478,1029.262672,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1800',)",3771169189,5,33.43970108,3774706964,3774706965,3771169189,0,internal_timestamp,524.8900146,807455,1562180388,5.578999996,3.343970108,34.11467412,1029.330389,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1801',)",3771169209,5,33.354599,3774706964,3774706965,3771169209,0,internal_timestamp,530.2600098,803947,1562180408,5.470200062,3.3354599,34.12531748,1029.37783,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
